Temperature °C,RelH,windspeed,wind direction,net radiation,solar radiation,rainfall,Date and Time
12.98,84.9,3.477,175,374.4,483.2,0,2023-06-05T14:45:00Z
13.44,82.8,3.69,174.2,392.9,497.3,0,2023-06-05T15:00:00Z
13.77,80.4,4.489,170.7,403.9,508.6,0,2023-06-05T15:15:00Z
14.01,76.7,4.17,144.8,403.3,497.6,0,2023-06-05T15:30:00Z
14.44,74,3.69,157.8,430.6,528.5,0,2023-06-05T15:45:00Z
14.74,72,3.424,178.9,439.5,535.7,0,2023-06-05T16:00:00Z
15.14,69.42,4.383,110,431.7,507.5,0,2023-06-05T16:15:00Z
15.45,67.03,2.358,133.1,260.4,333.5,0,2023-06-05T16:30:00Z
15.64,65.84,1.453,131.1,329.7,397.7,0,2023-06-05T16:45:00Z
15.64,63.84,0,79.5,317.4,390.8,0,2023-06-05T17:00:00Z
15.66,61.9,0,160.3,237.8,314.1,0,2023-06-05T17:15:00Z
15.68,60.59,0,121.9,263,342.6,0,2023-06-05T17:30:00Z
16.02,60.02,3.051,167.4,333.9,416.1,0,2023-06-05T17:45:00Z
16.27,58.44,2.944,36.73,310.3,400.8,0,2023-06-05T18:00:00Z
16.53,57.06,1.506,107.5,270.6,370.7,0,2023-06-05T18:15:00Z
16.72,55.91,1.879,121.5,237.5,336.8,0,2023-06-05T18:30:00Z
16.84,55.26,0,182.9,201,304.1,0,2023-06-05T18:45:00Z
17.02,55.13,0.334,156.6,159.3,268.1,0,2023-06-05T19:00:00Z
17.05,55.26,1.932,137.4,120.6,231.2,0,2023-06-05T19:15:00Z
16.62,55.62,1.879,97.4,18.93,105.4,0,2023-06-05T19:30:00Z
15.86,56.34,0,76.2,-52.3,25.63,0,2023-06-05T19:45:00Z
15.06,57.95,0,109,-51.69,17.9,0,2023-06-05T20:00:00Z
14.33,60.34,0,17.7,-52.96,15.94,0,2023-06-05T20:15:00Z
13.68,63.42,0,18.08,-57.91,12.55,0,2023-06-05T20:30:00Z
12.91,66.41,0,32.13,-62.67,7.68,0,2023-06-05T20:45:00Z
12.24,69.22,0,28.28,-75.4,2.633,0,2023-06-05T21:00:00Z
11.86,72.1,0,61.24,-68.36,0.417,0,2023-06-05T21:15:00Z
11.51,73.6,0,92.4,-70.1,0.179,0,2023-06-05T21:30:00Z
11.11,75.3,0,24.25,-71,0.184,0,2023-06-05T21:45:00Z
10.56,77.7,0,114.7,-70,0.189,0,2023-06-05T22:00:00Z
10.67,78.9,0,38.5,-69.49,0.158,0,2023-06-05T22:15:00Z
10.64,79.6,0,23.25,-74.6,0.11,0,2023-06-05T22:30:00Z
10.51,79.9,0,257.2,-66.61,0.061,0,2023-06-05T22:45:00Z
10.04,80.2,0,155.2,-58.36,0.095,0,2023-06-05T23:00:00Z
9.68,81,0,24.65,-62.65,0.096,0,2023-06-05T23:15:00Z
9.33,82.5,0,152.6,-65.83,0.083,0,2023-06-05T23:30:00Z
8.92,83,0,122.7,-61.92,0.134,0,2023-06-05T23:45:00Z
8.92,83.8,0,34.37,-63.06,0.058,0,2023-06-06T00:00:00Z
8.83,84.9,0,24.7,-66.66,0.07,0,2023-06-06T00:15:00Z
9.15,85.6,0,28.89,-64.54,0.078,0,2023-06-06T00:30:00Z
9.13,86.1,0,26.38,-63.88,0.081,0,2023-06-06T00:45:00Z
9.36,86.5,0,35.05,-62.22,0.141,0,2023-06-06T01:00:00Z
9.06,86.9,0,15.98,-56.62,0.246,0,2023-06-06T01:15:00Z
8.75,87.2,0,65,-53.34,0.349,0,2023-06-06T01:30:00Z
8.62,87.7,0,87.8,-52.88,0.364,0,2023-06-06T01:45:00Z
8.85,88.2,0,83.7,-58.9,0.244,0,2023-06-06T02:00:00Z
8.92,88.4,0,51.43,-58.69,0.216,0,2023-06-06T02:15:00Z
8.95,89,0,43.14,-58.27,0.209,0,2023-06-06T02:30:00Z
9.09,89.3,0,57.88,-57.32,0.213,0,2023-06-06T02:45:00Z
9.06,89.6,0,149,-53.93,0.231,0,2023-06-06T03:00:00Z
9.1,89.6,0,28.02,-53.55,0.261,0,2023-06-06T03:15:00Z
9.17,89.8,0,32.55,-50.99,0.291,0,2023-06-06T03:30:00Z
8.85,90.1,0,55.18,-54.52,0.404,0,2023-06-06T03:45:00Z
8.63,90.6,0,333.8,-51.46,0.415,0,2023-06-06T04:00:00Z
8.61,90.8,0,36.79,-48.2,0.42,0,2023-06-06T04:15:00Z
8.41,91.1,0,27.83,-50.65,0.424,0,2023-06-06T04:30:00Z
8.25,91.4,0,318.4,-35.21,0.43,0,2023-06-06T04:45:00Z
8.32,91.5,0,196.8,8.71,0.457,0,2023-06-06T05:00:00Z
8.57,92,0,47.53,0.431,0.402,0,2023-06-06T05:15:00Z
9.08,92.1,0,135.6,-7.85,0.399,0,2023-06-06T05:30:00Z
9.27,92.2,0,39.38,-5.386,0.39,0,2023-06-06T05:45:00Z
9.54,92.4,0,35.34,2.622,0.379,0,2023-06-06T06:00:00Z
9.95,92.5,0,57.09,-43.68,0.36,0,2023-06-06T06:15:00Z
9.68,92,0,48.04,-51.19,0.395,0,2023-06-06T06:30:00Z
9.51,92.4,3.424,30.33,-53.2,0.387,0,2023-06-06T06:45:00Z
9.77,92.6,4.329,26.81,-55.74,0.359,0,2023-06-06T07:00:00Z
9.9,92.8,4.915,40.05,-6.82,0.337,0,2023-06-06T07:15:00Z
10.56,93.2,5.128,30.33,-7.53,0.369,0,2023-06-06T07:30:00Z
10.65,93.6,4.596,41.16,-3.117,0.404,0,2023-06-06T07:45:00Z
11.09,94.2,5.874,20.27,-1.725,0.463,0,2023-06-06T08:00:00Z
11.82,94.5,5.714,25.27,-2.296,0.412,0,2023-06-06T08:15:00Z
12.01,94.8,5.022,32.44,-2.863,0.402,0,2023-06-06T08:30:00Z
12.08,95.1,5.182,18.87,-3.367,0.402,0,2023-06-06T08:45:00Z
12.12,95.3,4.969,25.51,-3.672,0.398,0,2023-06-06T09:00:00Z
12.27,95.6,4.702,34.55,-2.109,0.398,0,2023-06-06T09:15:00Z
12.52,95.7,3.317,17.08,-1.804,0.4,0,2023-06-06T09:30:00Z
12.7,95.7,2.998,9.82,-2.105,0.398,0,2023-06-06T09:45:00Z
12.83,95.9,3.317,18.53,-2.191,0.4,0,2023-06-06T10:00:00Z
12.96,96,2.891,30.12,-2.298,0.413,0,2023-06-06T10:15:00Z
13.17,96.1,3.104,48.17,-2.866,0.843,0,2023-06-06T10:30:00Z
13.33,96.1,3.051,44.27,-2.113,2.387,0,2023-06-06T10:45:00Z
13.42,96.2,3.264,62.51,2.169,6.691,0,2023-06-06T11:00:00Z
13.53,96.1,2.944,26.9,10.88,14.62,0,2023-06-06T11:15:00Z
13.62,96,0,31.28,19.67,21.98,0,2023-06-06T11:30:00Z
13.7,95.8,3.584,38.54,30.36,32.33,0,2023-06-06T11:45:00Z
13.83,95.8,2.891,10.68,45.77,47.11,0,2023-06-06T12:00:00Z
13.92,95.8,2.572,16.31,57.05,56.22,0,2023-06-06T12:15:00Z
14.02,95.8,3.903,43.98,83.7,79.2,0,2023-06-06T12:30:00Z
14.2,95.8,3.424,24.44,112.2,104.8,0,2023-06-06T12:45:00Z
14.39,95.7,2.998,25.31,98.8,91.4,0,2023-06-06T13:00:00Z
14.66,95.6,2.092,134.6,142.5,133.1,0,2023-06-06T13:15:00Z
14.92,95.5,2.678,14.24,227.1,194.2,0,2023-06-06T13:30:00Z
15.3,95.2,2.944,39.73,253.7,222.1,0,2023-06-06T13:45:00Z
15.89,94.9,3.743,110.6,337.3,333.4,0,2023-06-06T14:00:00Z
16.29,94.3,3.477,26.41,298.4,318.6,0,2023-06-06T14:15:00Z
16.45,93.5,3.264,65.79,235.1,254.9,0,2023-06-06T14:30:00Z
16.98,92.9,3.85,13.47,291.5,310.7,0,2023-06-06T14:45:00Z
17.18,92,3.903,29.29,344.5,377.4,0,2023-06-06T15:00:00Z
18.41,90.8,3.264,34.19,455,482,0,2023-06-06T15:15:00Z
19.17,88.9,3.371,90.4,436,464.3,0,2023-06-06T15:30:00Z
19.54,87.3,3.371,34.32,385.9,413.9,0,2023-06-06T15:45:00Z
20.04,85.6,4.489,26.15,473.6,492.5,0,2023-06-06T16:00:00Z
20.68,83.8,3.85,0.673,452,468.8,0,2023-06-06T16:15:00Z
21.05,82.1,4.116,111.5,360.6,385.6,0,2023-06-06T16:30:00Z
21.21,80.9,2.998,47.48,394,420.7,0,2023-06-06T16:45:00Z
21.72,79.7,3.157,159.1,392.4,418.7,0,2023-06-06T17:00:00Z
22.2,78.6,2.944,63.04,405.5,430.4,0,2023-06-06T17:15:00Z
22.57,77.3,3.903,333.2,387,417.5,0,2023-06-06T17:30:00Z
22.95,76.2,3.584,7.64,341.5,377.6,0,2023-06-06T17:45:00Z
23.15,75.4,3.317,4.468,329.2,370.3,0,2023-06-06T18:00:00Z
23.55,74.2,3.157,315.3,296.6,338.5,0,2023-06-06T18:15:00Z
24.16,73.2,2.465,3.699,262.2,311.5,0,2023-06-06T18:30:00Z
23.93,71.5,2.465,25.75,224.4,280.4,0,2023-06-06T18:45:00Z
23.96,70.8,0,45.16,185.4,245.9,0,2023-06-06T19:00:00Z
24.51,70.8,0,30.79,147.9,210.4,0,2023-06-06T19:15:00Z
24.43,70.2,0,2.114,49.45,102.5,0,2023-06-06T19:30:00Z
23.13,71.4,0,0.096,-12.36,33.54,0,2023-06-06T19:45:00Z
22.18,73.7,0,339.5,-15.57,27.63,0,2023-06-06T20:00:00Z
21.47,75.8,0,35.75,-21.06,24.76,0,2023-06-06T20:15:00Z
20.75,78.5,0,47.72,-27.44,20.26,0,2023-06-06T20:30:00Z
20.28,80.3,0,36.53,-37.18,11.45,0,2023-06-06T20:45:00Z
19.73,82.1,0,31.53,-45.95,5.029,0,2023-06-06T21:00:00Z
19.44,83.5,0,43.7,-51.27,1.31,0,2023-06-06T21:15:00Z
19.13,84.5,2.678,39.85,-55.05,0.176,0,2023-06-06T21:30:00Z
18.86,85.7,3.903,17.12,-56,0.131,0,2023-06-06T21:45:00Z
18.73,86.1,1.932,26.73,-56.07,0.109,0,2023-06-06T22:00:00Z
18.27,86.4,0,11.73,-56.29,0.086,0,2023-06-06T22:15:00Z
18.01,87.6,3.104,23.27,-58.66,0.056,0,2023-06-06T22:30:00Z
18.07,88.1,0,10.87,-56.49,0.018,0,2023-06-06T22:45:00Z
18.07,88.3,0,16.54,-57.85,0.007,0,2023-06-06T23:00:00Z
17.83,88.4,2.412,17.89,-56.93,0.003,0,2023-06-06T23:15:00Z
17.56,89,2.891,31.55,-48.53,0.008,0,2023-06-06T23:30:00Z
17.41,89.3,2.358,13.22,-27.23,0,0,2023-06-06T23:45:00Z
17.34,89.7,0,21.98,-13.94,0.002,0,2023-06-07T00:00:00Z
17.23,90,2.199,27.13,-20.25,0.003,0,2023-06-07T00:15:00Z
17.09,90.4,0,38.38,-22.61,0.003,0,2023-06-07T00:30:00Z
17,90.8,2.358,30.64,-22.67,0.002,0,2023-06-07T00:45:00Z
17.1,91.2,0,52.14,-27.31,0,0,2023-06-07T01:00:00Z
16.95,91.2,0,15.92,-44.39,0.013,0,2023-06-07T01:15:00Z
16.73,91.3,1.293,14.62,-34.39,0.032,0,2023-06-07T01:30:00Z
17.14,91.9,3.797,31.07,-45.04,0.002,0,2023-06-07T01:45:00Z
17.2,91.8,2.145,26.6,-49.32,0.012,0,2023-06-07T02:00:00Z
17.02,91.9,2.199,41.13,-40.67,0.02,0,2023-06-07T02:15:00Z
16.91,92,2.252,68.26,-27.29,0.027,0,2023-06-07T02:30:00Z
16.89,92.5,2.944,20.73,-20.54,0.01,0,2023-06-07T02:45:00Z
17.02,92.8,2.465,30.4,-18.16,0.003,0,2023-06-07T03:00:00Z
17.06,92.8,2.785,41.51,-15.76,0.003,0,2023-06-07T03:15:00Z
17.06,92.9,2.785,30.74,-17.47,0,0,2023-06-07T03:30:00Z
17.06,92.9,2.678,29.1,-28.4,0,0,2023-06-07T03:45:00Z
17.04,92.8,2.305,204.6,-36.75,0.007,0,2023-06-07T04:00:00Z
16.93,92.8,1.187,50.99,-34.32,0.018,0,2023-06-07T04:15:00Z
16.71,92.9,1.932,15.15,-34.25,0.04,0,2023-06-07T04:30:00Z
16.41,93.2,1.826,17.41,-29.82,0.078,0,2023-06-07T04:45:00Z
16.33,93.5,1.879,35.79,-31.76,0.083,0,2023-06-07T05:00:00Z
16.12,93.7,2.199,22.95,-36.3,0.179,0,2023-06-07T05:15:00Z
16.19,93.9,1.826,39.73,-18.72,0.133,0,2023-06-07T05:30:00Z
16.31,94,1.346,61.86,-15.39,0.113,0,2023-06-07T05:45:00Z
16.28,94.1,1.826,27.23,-12.71,0.116,0,2023-06-07T06:00:00Z
16.35,94.3,2.039,24.2,-13.06,0.113,0,2023-06-07T06:15:00Z
16.46,94.3,1.613,11.16,-12.33,0.123,0,2023-06-07T06:30:00Z
16.5,94.3,2.625,6.302,-14.8,0.088,0,2023-06-07T06:45:00Z
16.52,94.4,2.998,7.5,-18.09,0.09,0,2023-06-07T07:00:00Z
16.58,94.3,1.986,39.59,-19.03,0.101,0,2023-06-07T07:15:00Z
16.63,94.2,1.826,63.74,-18.01,0.108,0,2023-06-07T07:30:00Z
16.61,94.2,2.252,17.94,-20.48,0.085,0,2023-06-07T07:45:00Z
16.62,94.1,2.092,26.94,-17.85,0.106,0,2023-06-07T08:00:00Z
16.66,94,1.879,42.04,-12.03,0.05,0,2023-06-07T08:15:00Z
16.75,94,2.252,25.78,-11.51,0.022,0,2023-06-07T08:30:00Z
16.83,93.8,1.826,24.29,-12.84,0.007,0,2023-06-07T08:45:00Z
16.87,93.7,1.08,89.7,-12.36,0.013,0,2023-06-07T09:00:00Z
16.81,93.6,1.666,23.96,-20.56,0.008,0,2023-06-07T09:15:00Z
16.62,93.7,1.08,153.8,-17.36,0.017,0,2023-06-07T09:30:00Z
16.43,93.8,1.133,3.848,-14.3,0.018,0,2023-06-07T09:45:00Z
16.35,93.8,1.4,34.25,-12.94,0.032,0,2023-06-07T10:00:00Z
16.4,94,1.773,14.14,-9.94,0.045,0,2023-06-07T10:15:00Z
16.76,93.8,1.559,30.35,-7.61,0.128,0,2023-06-07T10:30:00Z
17.02,93.5,2.625,29.73,-8.61,0.878,0,2023-06-07T10:45:00Z
17.13,93.1,2.305,21.36,-24.04,4.607,0,2023-06-07T11:00:00Z
17.16,92.7,2.199,25.4,-37.12,13.02,0,2023-06-07T11:15:00Z
17.11,92.6,1.986,33.05,-17.06,21.84,0,2023-06-07T11:30:00Z
17.12,92.5,1.666,56.47,2.939,35.03,0,2023-06-07T11:45:00Z
17.16,92.3,1.559,53.35,14.38,50.4,0,2023-06-07T12:00:00Z
17.42,92.2,0.867,79.4,16.75,87.4,0,2023-06-07T12:15:00Z
17.9,91.9,1.293,20.01,82.1,154.9,0,2023-06-07T12:30:00Z
18.74,91.5,1.613,276.7,144.1,180.2,0,2023-06-07T12:45:00Z
19.44,90.6,1.559,33.28,150.2,176.7,0,2023-06-07T13:00:00Z
19.93,89.6,2.039,54.05,96.5,115.5,0,2023-06-07T13:15:00Z
19.63,89,0,2.5,65.46,82.6,0,2023-06-07T13:30:00Z
19.71,88.6,0,6.972,113.8,128.3,0,2023-06-07T13:45:00Z
20.23,88,0,24.38,203.8,228.8,0,2023-06-07T14:00:00Z
20.71,86.8,0.867,21.92,261.1,287.9,0,2023-06-07T14:15:00Z
21.41,85.4,1.506,30.96,284.3,301.3,0,2023-06-07T14:30:00Z
21.28,83.5,2.572,340.9,240.9,251.6,0,2023-06-07T14:45:00Z
21.35,82.9,1.4,310.9,195.9,207.7,0,2023-06-07T15:00:00Z
21.64,82.6,0,28.26,145,161.6,0,2023-06-07T15:15:00Z
21.6,81.9,2.625,53.63,145.9,157.5,0,2023-06-07T15:30:00Z
21.33,81.6,0,70.9,171,192.8,0,2023-06-07T15:45:00Z
21.86,81.4,0,309.3,445.9,465.5,0,2023-06-07T16:00:00Z
22.85,79.8,2.625,47.38,470.9,493.6,0,2023-06-07T16:15:00Z
23.11,77.7,1.666,41.28,441.2,469.7,0,2023-06-07T16:30:00Z
23.69,76.5,0.334,2.643,458.7,486.2,0,2023-06-07T16:45:00Z
23.91,74.6,4.276,36.7,384.9,410.4,0,2023-06-07T17:00:00Z
23.91,74.1,1.986,331.2,411.5,427.7,0,2023-06-07T17:15:00Z
24.33,73.3,1.932,32.67,387.5,415.4,0,2023-06-07T17:30:00Z
24.35,72.4,0,321.3,202.1,223,0,2023-06-07T17:45:00Z
23.92,72.1,2.572,58.22,150.5,174.4,0,2023-06-07T18:00:00Z
24.06,71.9,1.187,10.57,205.8,227.2,0,2023-06-07T18:15:00Z
24.07,71.3,0,17.73,127.2,163.8,0,2023-06-07T18:30:00Z
24.04,71.5,0,13.79,177.4,216,0,2023-06-07T18:45:00Z
23.82,71.1,1.879,319.5,69.92,114.7,0,2023-06-07T19:00:00Z
23.27,72.2,0,311.1,13.7,62.39,0,2023-06-07T19:15:00Z
22.86,73.7,0,9.8,30.04,81.6,0,2023-06-07T19:30:00Z
22.45,75.6,0,7.69,5.99,53.39,0,2023-06-07T19:45:00Z
21.93,77.1,0,346.1,4.911,48.7,0,2023-06-07T20:00:00Z
21.42,78.3,0,350.9,-20.25,25.69,0,2023-06-07T20:15:00Z
20.8,79.6,0,25.76,-28.94,15.03,0,2023-06-07T20:30:00Z
20.26,81.3,0,32.87,-36.74,6.092,0,2023-06-07T20:45:00Z
19.84,82.8,0,13.07,-35.97,1.726,0,2023-06-07T21:00:00Z
19.35,84.1,0,28.84,-40.75,0.279,0,2023-06-07T21:15:00Z
18.81,85.4,0,215.1,-38.35,0.181,0,2023-06-07T21:30:00Z
18.76,86.2,0,32.5,-37.14,0.186,0,2023-06-07T21:45:00Z
18.5,86.4,0,345.2,-34.02,0.189,0,2023-06-07T22:00:00Z
18.42,87.2,0,17.7,-34.28,0.163,0,2023-06-07T22:15:00Z
18.33,87.6,0,7.5,-31.49,0.136,0,2023-06-07T22:30:00Z
18.24,88.1,0,324.7,-30.62,0.105,0,2023-06-07T22:45:00Z
18.35,88.3,0,334.6,-29.24,0.088,0,2023-06-07T23:00:00Z
18.21,88.6,0,20.77,-31.41,0.081,0,2023-06-07T23:15:00Z
18.16,89,0,32.36,-29.36,0.048,0,2023-06-07T23:30:00Z
18.01,89.3,0,12.84,-27.05,0.043,0,2023-06-07T23:45:00Z
17.74,89.6,0,10.15,-28.46,0.111,0,2023-06-08T00:00:00Z
17.55,90.1,0,17.31,-28.02,0.113,0,2023-06-08T00:15:00Z
17.5,90.4,0,6.541,-28.14,0.095,0,2023-06-08T00:30:00Z
17.55,90.8,0,26.55,-30.3,0.046,0,2023-06-08T00:45:00Z
17.36,91.1,0,45.5,-31.04,0.129,0,2023-06-08T01:00:00Z
17.13,91.5,0,29.92,-34.43,0.297,0,2023-06-08T01:15:00Z
16.87,91.8,0,1.154,-36.67,0.352,0,2023-06-08T01:30:00Z
16.86,92,0,348.4,-34.53,0.36,0,2023-06-08T01:45:00Z
16.79,92,0,281.8,-31.5,0.385,0,2023-06-08T02:00:00Z
16.79,92.4,0,59.12,-30.71,0.355,0,2023-06-08T02:15:00Z
16.51,92.5,0,97.1,-27.44,0.368,0,2023-06-08T02:30:00Z
16.54,92.9,1.879,50.61,-20.9,0.372,0,2023-06-08T02:45:00Z
16.72,93.2,0,25.21,-10.09,0.392,0,2023-06-08T03:00:00Z
17.24,93.6,2.092,29.58,-14.48,0.325,0,2023-06-08T03:15:00Z
17.5,93.6,2.518,27.28,-16.67,0.028,0,2023-06-08T03:30:00Z
17.87,93.7,0,22.51,-13.46,0.023,0,2023-06-08T03:45:00Z
17.91,93.5,1.613,17.65,-18.06,0.028,0,2023-06-08T04:00:00Z
17.81,93.5,2.944,16.74,-18.72,0.037,0,2023-06-08T04:15:00Z
17.86,93.7,3.104,23.18,-20.23,0.041,0,2023-06-08T04:30:00Z
17.72,93.7,0,27.51,-23.72,0.05,0,2023-06-08T04:45:00Z
17.5,93.8,0,30.35,-30.03,0.098,0,2023-06-08T05:00:00Z
17.46,93.9,0,30.2,-23.29,0.073,0,2023-06-08T05:15:00Z
17.61,94,0,1.924,-32.69,0.055,0,2023-06-08T05:30:00Z
17.58,93.9,0,41.36,-44.26,0.076,0,2023-06-08T05:45:00Z
17.31,93.9,0,25.97,-29.04,0.118,0,2023-06-08T06:00:00Z
17.31,94,0,39.44,-11.3,0.095,0,2023-06-08T06:15:00Z
17.3,93.9,0,34.73,-20.44,0.048,0,2023-06-08T06:30:00Z
17.2,94,0,15.54,-29.14,0.063,0,2023-06-08T06:45:00Z
17.17,94,0,20.01,-33.55,0.076,0,2023-06-08T07:00:00Z
17.07,94.1,2.944,35.06,-18.21,0.046,0,2023-06-08T07:15:00Z
17.07,94.2,3.104,36.36,-12.66,0.015,0,2023-06-08T07:30:00Z
17.12,94.2,0,17.8,-15.84,0.01,0,2023-06-08T07:45:00Z
17.04,94.2,0,39.54,-23.53,0.008,0,2023-06-08T08:00:00Z
16.9,94.2,0,20.01,-17.32,0.018,0,2023-06-08T08:15:00Z
16.93,94.2,0,350.7,-10.39,0.003,0,2023-06-08T08:30:00Z
16.95,94.2,0,49.93,-10.07,0.005,0,2023-06-08T08:45:00Z
16.92,94.1,0,0.866,-10.49,0.005,0,2023-06-08T09:00:00Z
16.95,94.1,0,30.21,-16.29,0.002,0,2023-06-08T09:15:00Z
16.91,94.2,0,39.83,-11.83,0.008,0,2023-06-08T09:30:00Z
17.03,94.2,0,25.78,-17.74,0.002,0,2023-06-08T09:45:00Z
17.18,94,0,29.05,-3.95,0,0,2023-06-08T10:00:00Z
17.39,93.6,0,314.1,-3.886,0,0,2023-06-08T10:15:00Z
17.41,93.4,0,72.8,-4.419,0.363,0,2023-06-08T10:30:00Z
17.28,93.5,0,18.86,-5.874,0.88,0,2023-06-08T10:45:00Z
17.08,93.8,0,193.5,-3.434,2.147,0,2023-06-08T11:00:00Z
17.03,94,0,131.7,-3.382,4.25,0,2023-06-08T11:15:00Z
17.01,94.2,0,143.5,-0.973,6.553,0,2023-06-08T11:30:00Z
17.02,94.2,0,149.6,-0.108,8.01,0,2023-06-08T11:45:00Z
17.02,94.3,0.441,176.4,4.936,16.38,0,2023-06-08T12:00:00Z
17.07,94.3,0,136.6,29.67,57.47,0,2023-06-08T12:15:00Z
17.22,94.4,0.334,138.8,47.96,75.1,0,2023-06-08T12:30:00Z
17.48,94.4,0,44.15,64.25,71.7,0,2023-06-08T12:45:00Z
17.66,94.3,0,46.75,81.1,77.6,0,2023-06-08T13:00:00Z
17.86,94.4,0,15.2,88.4,87.4,0,2023-06-08T13:15:00Z
18.03,94.4,0.334,22.65,192.6,198.9,0,2023-06-08T13:30:00Z
18.6,94.1,1.826,23.61,236.5,234.8,0,2023-06-08T13:45:00Z
18.9,93.8,0.334,54.63,296,303.8,0,2023-06-08T14:00:00Z
19.33,93.1,3.211,78.2,210,220.3,0,2023-06-08T14:15:00Z
19.64,92.4,3.264,4.039,286.1,291.7,0,2023-06-08T14:30:00Z
20.4,91.3,3.157,66.79,308.3,324.5,0,2023-06-08T14:45:00Z
20.85,89.8,3.317,31.06,398.6,414.7,0,2023-06-08T15:00:00Z
21.67,88.2,4.383,24.9,504.9,521.9,0,2023-06-08T15:15:00Z
22.06,85.6,4.17,39.7,347.8,358.3,0,2023-06-08T15:30:00Z
22.82,84.2,2.891,54.74,525,533.3,0,2023-06-08T15:45:00Z
23.76,81.5,3.211,8.17,451,467.3,0,2023-06-08T16:00:00Z
23.89,78.3,4.649,68.23,451,462,0,2023-06-08T16:15:00Z
24.24,76.1,3.85,21.52,439.1,459,0,2023-06-08T16:30:00Z
24.53,73.2,3.584,65.38,434.8,451.7,0,2023-06-08T16:45:00Z
24.69,71.1,3.797,10.23,421,440.2,0,2023-06-08T17:00:00Z
24.77,69.47,4.596,327.2,400.5,424.6,0,2023-06-08T17:15:00Z
24.98,67.81,3.797,310.9,351.4,381.4,0,2023-06-08T17:30:00Z
24.88,66.13,3.477,44,335.1,372.5,0,2023-06-08T17:45:00Z
25.02,64.75,3.956,0.096,335.7,373.8,0,2023-06-08T18:00:00Z
25.42,63.76,3.051,35.31,285.5,330.7,0,2023-06-08T18:15:00Z
25.2,62.6,3.211,13.26,230.5,284.3,0,2023-06-08T18:30:00Z
25.41,62.64,2.358,20.37,218.8,279.4,0,2023-06-08T18:45:00Z
25.48,62.29,2.731,306.2,181.1,248.6,0,2023-06-08T19:00:00Z
25,62.09,2.518,341.6,156.2,223.8,0,2023-06-08T19:15:00Z
24.38,62.6,2.891,22.48,24.62,91.1,0,2023-06-08T19:30:00Z
23.39,64.83,0.334,10.71,-29.94,28.65,0,2023-06-08T19:45:00Z
22.75,66.92,0,350.1,-22.28,34.21,0,2023-06-08T20:00:00Z
22.15,68.77,0,3.075,-16.29,37.2,0,2023-06-08T20:15:00Z
21.58,69.99,0,52.09,-28.9,25.68,0,2023-06-08T20:30:00Z
20.93,71.7,0,147.4,-34.56,14.55,0,2023-06-08T20:45:00Z
20.48,73.4,0,12.69,-41.34,6.213,0,2023-06-08T21:00:00Z
19.96,74.6,0,326.9,-46.77,1.046,0,2023-06-08T21:15:00Z
19.43,75.7,0,77.6,-47.78,0.192,0,2023-06-08T21:30:00Z
19.46,77.2,2.092,44.47,-47.7,0.166,0,2023-06-08T21:45:00Z
19.47,78.1,2.252,166.3,-51.17,0.151,0,2023-06-08T22:00:00Z
19.14,78.5,0,50.73,-56.87,0.131,0,2023-06-08T22:15:00Z
18.56,79.4,0.654,21.35,-57.07,0.134,0,2023-06-08T22:30:00Z
18.89,80.5,1.773,293.9,-54.88,0.056,0,2023-06-08T22:45:00Z
18.61,80.4,0,335.6,-55.44,0.061,0,2023-06-08T23:00:00Z
18.18,81.1,0,33.28,-49.08,0.095,0,2023-06-08T23:15:00Z
17.83,81.9,0,22.12,-47.86,0.085,0,2023-06-08T23:30:00Z
17.44,83.2,0,340.6,-47.81,0.124,0,2023-06-08T23:45:00Z
17.11,84,0,26.74,-48.47,0.206,0,2023-06-09T00:00:00Z
16.77,85.3,0,15.59,-51.01,0.342,0,2023-06-09T00:15:00Z
16.42,86.2,0,351.4,-49.33,0.397,0,2023-06-09T00:30:00Z
16.06,86.8,0,345.7,-48.53,0.398,0,2023-06-09T00:45:00Z
16.06,87.6,0,15.78,-46.68,0.407,0,2023-06-09T01:00:00Z
16.21,88.1,0,307,-45.46,0.408,0,2023-06-09T01:15:00Z
16.01,88.2,0,32.76,-48.15,0.453,0,2023-06-09T01:30:00Z
16.1,89.1,2.785,11.21,-55.98,0.421,0,2023-06-09T01:45:00Z
16.68,89.6,2.838,36.66,-63.84,0.339,0,2023-06-09T02:00:00Z
16.8,89.4,2.678,23.72,-66.39,0.387,0,2023-06-09T02:15:00Z
16.84,89.4,3.104,40.17,-66.32,0.358,0,2023-06-09T02:30:00Z
16.73,89.3,2.731,35.6,-65.67,0.365,0,2023-06-09T02:45:00Z
16.5,89.5,2.252,41.75,-64.08,0.37,0,2023-06-09T03:00:00Z
16.35,89.9,2.731,34.88,-63.11,0.397,0,2023-06-09T03:15:00Z
16.36,90.2,3.104,43.73,-64.15,0.387,0,2023-06-09T03:30:00Z
16.33,90.3,3.69,40.41,-65.84,0.345,0,2023-06-09T03:45:00Z
16.23,90.5,2.572,40.31,-63.77,0.37,0,2023-06-09T04:00:00Z
16.1,90.6,2.145,16.55,-60.58,0.365,0,2023-06-09T04:15:00Z
16.15,90.7,2.092,85.5,-60.76,0.372,0,2023-06-09T04:30:00Z
16.06,90.5,2.358,64.51,-58.17,0.378,0,2023-06-09T04:45:00Z
